,0,1,2,3,4,5,6,7,8,9
889,1.984036e-05,1.9449075e-05,1.9630868e-05,2.0474214e-05,1.9676409e-05,1.9878837e-05,2.0178233e-05,1.8984585e-05,1.9901498e-05,2.0124156e-05
890,1.9827323e-05,1.943657e-05,1.9618681e-05,2.0459029e-05,1.9663774e-05,1.9863055e-05,2.0164593e-05,1.8973784e-05,1.9886298e-05,2.0109244e-05
891,1.9814564e-05,1.9422581e-05,1.9606332e-05,2.0443797e-05,1.965112e-05,1.9847219e-05,2.0150976e-05,1.8963141e-05,1.9870055e-05,2.0094298e-05
892,1.980166e-05,1.9408992e-05,1.9593619e-05,2.0428753e-05,1.963848e-05,1.9831848e-05,2.0137399e-05,1.895232e-05,1.9853367e-05,2.0079528e-05
893,1.9788851e-05,1.939806e-05,1.9581323e-05,2.0413798e-05,1.9626093e-05,1.9816525e-05,2.0123724e-05,1.8941737e-05,1.983747e-05,2.0064967e-05
894,1.9776475e-05,1.9384663e-05,1.956925e-05,2.0398773e-05,1.9613795e-05,1.980102e-05,2.0110077e-05,1.8931243e-05,1.9821495e-05,2.0050502e-05
895,1.9763871e-05,1.936975e-05,1.9556888e-05,2.0384074e-05,1.9601433e-05,1.9785917e-05,2.0096346e-05,1.8920668e-05,1.980479e-05,2.0036143e-05
896,1.9751096e-05,1.9359353e-05,1.954458e-05,2.0369294e-05,1.9589155e-05,1.9770652e-05,2.0082562e-05,1.8910157e-05,1.9788575e-05,2.0021907e-05
897,1.9738589e-05,1.934684e-05,1.9532492e-05,2.0354655e-05,1.9577035e-05,1.9755476e-05,2.0068896e-05,1.8899767e-05,1.9772871e-05,2.0007756e-05
898,1.972618e-05,1.9331064e-05,1.9520352e-05,2.034007e-05,1.9565008e-05,1.974035e-05,2.0055239e-05,1.8889383e-05,1.9756511e-05,1.9993411e-05
899,1.9713638e-05,1.9319312e-05,1.9508312e-05,2.0325628e-05,1.9553016e-05,1.9725117e-05,2.0041663e-05,1.8879073e-05,1.9739939e-05,1.9979096e-05
900,1.9701267e-05,1.9308089e-05,1.9496088e-05,2.0311134e-05,1.954103e-05,1.9710189e-05,2.0027976e-05,1.8868846e-05,1.9724292e-05,1.9965011e-05
901,1.9689007e-05,1.9293931e-05,1.9484052e-05,2.029688e-05,1.9529154e-05,1.9695302e-05,2.0014137e-05,1.8858747e-05,1.970848e-05,1.9950861e-05
902,1.9676576e-05,1.9280704e-05,1.9472365e-05,2.028249e-05,1.9517363e-05,1.9680203e-05,2.0000643e-05,1.8848676e-05,1.9692267e-05,1.9936753e-05
903,1.9664389e-05,1.9268793e-05,1.9460447e-05,2.0268417e-05,1.9505702e-05,1.9665504e-05,1.998723e-05,1.883866e-05,1.9676505e-05,1.9922789e-05
904,1.9652272e-05,1.9257039e-05,1.9448664e-05,2.025425e-05,1.9494126e-05,1.9650957e-05,1.9973624e-05,1.8828734e-05,1.966075e-05,1.9908917e-05
905,1.9640134e-05,1.9244386e-05,1.943695e-05,2.0240199e-05,1.9482542e-05,1.9636358e-05,1.9960247e-05,1.8818879e-05,1.9644882e-05,1.9895244e-05
906,1.9628098e-05,1.9231724e-05,1.9425323e-05,2.0225816e-05,1.9471025e-05,1.9622019e-05,1.9947187e-05,1.8809002e-05,1.962881e-05,1.9881547e-05
907,1.9616142e-05,1.9219111e-05,1.9413686e-05,2.0211075e-05,1.9459716e-05,1.9607944e-05,1.9934043e-05,1.879921e-05,1.961294e-05,1.9867854e-05
908,1.9604238e-05,1.9207158e-05,1.9402038e-05,2.0196878e-05,1.9448351e-05,1.9593797e-05,1.9920722e-05,1.8789495e-05,1.9596864e-05,1.9853727e-05
909,1.9592331e-05,1.919531e-05,1.9390602e-05,2.0182943e-05,1.9437008e-05,1.9579838e-05,1.9907638e-05,1.8779803e-05,1.9581108e-05,1.9840307e-05
910,1.9580497e-05,1.9183452e-05,1.9379228e-05,2.0168427e-05,1.9425748e-05,1.9565941e-05,1.9894642e-05,1.8770199e-05,1.9565385e-05,1.982625e-05
911,1.9568637e-05,1.9171413e-05,1.9367875e-05,2.0154137e-05,1.9414565e-05,1.9551944e-05,1.9880586e-05,1.8760624e-05,1.9549681e-05,1.9812822e-05
912,1.9556835e-05,1.9159213e-05,1.9356572e-05,2.0140178e-05,1.9403406e-05,1.9538043e-05,1.9867828e-05,1.8751107e-05,1.9534185e-05,1.9798941e-05
913,1.954506e-05,1.9147292e-05,1.934538e-05,2.0126305e-05,1.939229e-05,1.9524237e-05,1.9854862e-05,1.8741663e-05,1.9518608e-05,1.9785763e-05
914,1.9533363e-05,1.9135688e-05,1.933409e-05,2.0112668e-05,1.9381301e-05,1.9510353e-05,1.9841422e-05,1.8732278e-05,1.9503159e-05,1.9772326e-05
915,1.9521685e-05,1.9124076e-05,1.932287e-05,2.0098767e-05,1.9370354e-05,1.9496692e-05,1.9828347e-05,1.8722943e-05,1.9487788e-05,1.9758869e-05
916,1.9509993e-05,1.91125e-05,1.9311788e-05,2.0084879e-05,1.9359442e-05,1.9483123e-05,1.9815241e-05,1.8713568e-05,1.9472527e-05,1.9745885e-05
917,1.9498324e-05,1.9100842e-05,1.9300718e-05,2.007131e-05,1.9348601e-05,1.9469597e-05,1.9801642e-05,1.8704424e-05,1.9457477e-05,1.9732994e-05
918,1.9486768e-05,1.9089433e-05,1.9289728e-05,2.0057583e-05,1.9337784e-05,1.9456002e-05,1.9788236e-05,1.8695151e-05,1.9442501e-05,1.9719708e-05
919,1.9475203e-05,1.9078678e-05,1.927874e-05,2.0044048e-05,1.9327057e-05,1.9442641e-05,1.9775049e-05,1.8685892e-05,1.942764e-05,1.9707237e-05
920,1.946364e-05,1.9066381e-05,1.9267789e-05,2.003042e-05,1.931643e-05,1.942923e-05,1.9761648e-05,1.867686e-05,1.9412795e-05,1.9694406e-05
921,1.945224e-05,1.9055246e-05,1.9256937e-05,2.0017143e-05,1.930583e-05,1.9415995e-05,1.9748446e-05,1.8667715e-05,1.9398183e-05,1.9681778e-05
922,1.9440817e-05,1.9044834e-05,1.9246118e-05,2.0003612e-05,1.9295298e-05,1.9402638e-05,1.973562e-05,1.8658611e-05,1.9383522e-05,1.9669322e-05
923,1.9429337e-05,1.9032184e-05,1.9235336e-05,1.9990137e-05,1.928477e-05,1.9389397e-05,1.9722756e-05,1.8649607e-05,1.9369018e-05,1.9656307e-05
924,1.941805e-05,1.9023239e-05,1.9224583e-05,1.9976775e-05,1.9274332e-05,1.9376112e-05,1.970984e-05,1.8640589e-05,1.9354497e-05,1.9644096e-05
925,1.940679e-05,1.9015315e-05,1.9213858e-05,1.9963338e-05,1.9263947e-05,1.936299e-05,1.9697087e-05,1.8631676e-05,1.9340285e-05,1.9631127e-05
926,1.9395604e-05,1.9000809e-05,1.9203173e-05,1.9950261e-05,1.9253592e-05,1.9349744e-05,1.9684498e-05,1.862283e-05,1.9326146e-05,1.961866e-05
927,1.9384506e-05,1.8987688e-05,1.919255e-05,1.9936822e-05,1.924334e-05,1.9336501e-05,1.9671825e-05,1.8613979e-05,1.9312172e-05,1.9605912e-05
928,1.937343e-05,1.8977655e-05,1.9181982e-05,1.9923904e-05,1.9233132e-05,1.932339e-05,1.9659221e-05,1.8605218e-05,1.9298317e-05,1.9593808e-05
929,1.9362433e-05,1.8966239e-05,1.9171435e-05,1.9910703e-05,1.9222978e-05,1.9310346e-05,1.9646655e-05,1.8596518e-05,1.9284616e-05,1.9580864e-05
930,1.9351504e-05,1.8954895e-05,1.916086e-05,1.989785e-05,1.921288e-05,1.9297324e-05,1.9633735e-05,1.8587853e-05,1.9271098e-05,1.9568995e-05
931,1.9340576e-05,1.8944556e-05,1.9150375e-05,1.9884978e-05,1.9202867e-05,1.9284545e-05,1.9621024e-05,1.8579238e-05,1.9257712e-05,1.9556264e-05
932,1.9329716e-05,1.8934174e-05,1.9139941e-05,1.9872208e-05,1.9192896e-05,1.927176e-05,1.9608497e-05,1.8570658e-05,1.9244431e-05,1.954425e-05
933,1.9318935e-05,1.8922708e-05,1.9129482e-05,1.9859566e-05,1.9182928e-05,1.9259034e-05,1.9595707e-05,1.8562065e-05,1.9231298e-05,1.9531843e-05
934,1.9308158e-05,1.89118e-05,1.9119041e-05,1.9846899e-05,1.9173069e-05,1.9246467e-05,1.9583007e-05,1.8553541e-05,1.9218292e-05,1.9519732e-05
935,1.9297531e-05,1.8901803e-05,1.9108687e-05,1.9834402e-05,1.9163203e-05,1.9233907e-05,1.9570474e-05,1.854508e-05,1.9205505e-05,1.9507537e-05
936,1.9286903e-05,1.889105e-05,1.9098448e-05,1.9821851e-05,1.915338e-05,1.9221441e-05,1.9558029e-05,1.8536619e-05,1.9192781e-05,1.9495441e-05
937,1.9276311e-05,1.8880193e-05,1.9088286e-05,1.980949e-05,1.914363e-05,1.9209172e-05,1.9545565e-05,1.8528157e-05,1.918017e-05,1.948313e-05
938,1.9265866e-05,1.8869563e-05,1.9078161e-05,1.979712e-05,1.913394e-05,1.919691e-05,1.9533047e-05,1.851977e-05,1.916774e-05,1.9471297e-05
939,1.9255458e-05,1.8859759e-05,1.9068084e-05,1.978484e-05,1.9124192e-05,1.9184685e-05,1.9520576e-05,1.8511384e-05,1.9155417e-05,1.9459127e-05
940,1.9245137e-05,1.8850758e-05,1.9058061e-05,1.9772557e-05,1.9114494e-05,1.917257e-05,1.9508112e-05,1.8503037e-05,1.914308e-05,1.9447336e-05
941,1.9234854e-05,1.883907e-05,1.9048108e-05,1.976024e-05,1.9104853e-05,1.916054e-05,1.9495656e-05,1.849474e-05,1.9130774e-05,1.943557e-05
942,1.9224626e-05,1.8827935e-05,1.9038196e-05,1.974804e-05,1.9095198e-05,1.9148534e-05,1.948331e-05,1.8486546e-05,1.9118528e-05,1.9423293e-05
943,1.9214434e-05,1.8817358e-05,1.9028283e-05,1.9735842e-05,1.9085568e-05,1.9136485e-05,1.9471127e-05,1.8478355e-05,1.9106212e-05,1.9411495e-05
944,1.9204248e-05,1.880756e-05,1.9018458e-05,1.9723691e-05,1.9076e-05,1.9124443e-05,1.9458796e-05,1.8470222e-05,1.9093968e-05,1.9399264e-05
945,1.9194122e-05,1.87977e-05,1.9008698e-05,1.9711573e-05,1.9066487e-05,1.9112464e-05,1.944655e-05,1.846206e-05,1.9081712e-05,1.9387353e-05
946,1.9184035e-05,1.8785699e-05,1.8998899e-05,1.9699364e-05,1.9056959e-05,1.9100695e-05,1.9434454e-05,1.8453962e-05,1.906961e-05,1.9375131e-05
947,1.917399e-05,1.877432e-05,1.8989072e-05,1.9687128e-05,1.9047528e-05,1.908885e-05,1.9422307e-05,1.8445862e-05,1.9057592e-05,1.9362693e-05
948,1.9164005e-05,1.8764482e-05,1.897939e-05,1.9674866e-05,1.9038122e-05,1.9077062e-05,1.9410247e-05,1.8437855e-05,1.9045623e-05,1.9349742e-05
949,1.9154104e-05,1.8755256e-05,1.8969786e-05,1.9662622e-05,1.9028654e-05,1.9065363e-05,1.9398321e-05,1.8429855e-05,1.9033552e-05,1.9337189e-05
950,1.9144174e-05,1.8744639e-05,1.8960203e-05,1.9650448e-05,1.901927e-05,1.9053761e-05,1.9386338e-05,1.8421895e-05,1.9021452e-05,1.9325047e-05
951,1.9134262e-05,1.8732335e-05,1.8950657e-05,1.9638208e-05,1.9009949e-05,1.9042225e-05,1.93745e-05,1.8413974e-05,1.90096e-05,1.9312109e-05
952,1.9124393e-05,1.8723502e-05,1.8941071e-05,1.9626019e-05,1.900064e-05,1.903089e-05,1.9362606e-05,1.8406088e-05,1.8998006e-05,1.9299798e-05
953,1.9114479e-05,1.8714518e-05,1.8931583e-05,1.9613848e-05,1.8991286e-05,1.9019524e-05,1.9350777e-05,1.8398216e-05,1.8986359e-05,1.9287676e-05
954,1.9104784e-05,1.87029e-05,1.8922197e-05,1.9601714e-05,1.8982028e-05,1.9008428e-05,1.933916e-05,1.8390396e-05,1.8974755e-05,1.927533e-05
955,1.9095041e-05,1.8691855e-05,1.8912793e-05,1.9589543e-05,1.8972814e-05,1.8997374e-05,1.9327439e-05,1.8382587e-05,1.8962997e-05,1.9262916e-05
956,1.9085335e-05,1.8682196e-05,1.890349e-05,1.9577346e-05,1.8963516e-05,1.8986279e-05,1.9315812e-05,1.8374762e-05,1.8951454e-05,1.9250994e-05
957,1.9075731e-05,1.8672577e-05,1.8894178e-05,1.9564925e-05,1.8954375e-05,1.8975656e-05,1.93042e-05,1.8367014e-05,1.8939983e-05,1.9239287e-05
958,1.906613e-05,1.8662118e-05,1.8884624e-05,1.955184e-05,1.8945244e-05,1.8964718e-05,1.9292667e-05,1.8359238e-05,1.8928495e-05,1.9226836e-05
959,1.9056453e-05,1.8652037e-05,1.8875342e-05,1.9539208e-05,1.8936153e-05,1.895414e-05,1.9281151e-05,1.8351475e-05,1.8917028e-05,1.9215178e-05
960,1.9046776e-05,1.8642299e-05,1.8866142e-05,1.9526364e-05,1.8927112e-05,1.8943487e-05,1.9269743e-05,1.8343748e-05,1.8905717e-05,1.9202667e-05
961,1.90372e-05,1.863272e-05,1.8856794e-05,1.9513383e-05,1.8918025e-05,1.8932871e-05,1.925852e-05,1.8336013e-05,1.8894418e-05,1.9190715e-05
962,1.9027562e-05,1.8623361e-05,1.8847491e-05,1.9500403e-05,1.8909002e-05,1.892248e-05,1.9247178e-05,1.8328405e-05,1.8883173e-05,1.9178766e-05
963,1.9018073e-05,1.8612767e-05,1.883833e-05,1.9487397e-05,1.8900062e-05,1.8912018e-05,1.923582e-05,1.8320785e-05,1.8872095e-05,1.9166682e-05
964,1.9008683e-05,1.8603088e-05,1.8829169e-05,1.9474803e-05,1.8891154e-05,1.8901726e-05,1.9224608e-05,1.8313189e-05,1.8861034e-05,1.9154942e-05
965,1.8999137e-05,1.8593913e-05,1.8820017e-05,1.9462072e-05,1.8882258e-05,1.889145e-05,1.9213338e-05,1.8305753e-05,1.8850023e-05,1.9142824e-05
966,1.8989726e-05,1.8584891e-05,1.8810875e-05,1.9449712e-05,1.8873445e-05,1.8881276e-05,1.9202085e-05,1.8298197e-05,1.8839186e-05,1.9131148e-05
967,1.8980381e-05,1.8575283e-05,1.880173e-05,1.943736e-05,1.8864643e-05,1.8871197e-05,1.9191002e-05,1.8290784e-05,1.8828432e-05,1.9119545e-05
968,1.897102e-05,1.8565046e-05,1.8792674e-05,1.942493e-05,1.8855855e-05,1.8861138e-05,1.918002e-05,1.8283445e-05,1.8817696e-05,1.910781e-05
969,1.8961666e-05,1.8555389e-05,1.878361e-05,1.9412459e-05,1.8847026e-05,1.8851162e-05,1.9169089e-05,1.827577e-05,1.8806986e-05,1.9096411e-05
970,1.8952313e-05,1.8545967e-05,1.877466e-05,1.9400215e-05,1.8838258e-05,1.8841136e-05,1.915821e-05,1.826848e-05,1.879633e-05,1.908485e-05
971,1.8943072e-05,1.8537055e-05,1.876575e-05,1.93878e-05,1.8829622e-05,1.8831232e-05,1.9147366e-05,1.8260756e-05,1.8785875e-05,1.9073588e-05
972,1.8933868e-05,1.8527626e-05,1.875694e-05,1.937534e-05,1.882096e-05,1.8821345e-05,1.9136503e-05,1.8253388e-05,1.8775296e-05,1.9062165e-05
973,1.8924686e-05,1.8518393e-05,1.8748171e-05,1.9363066e-05,1.8812312e-05,1.881171e-05,1.912551e-05,1.8245984e-05,1.876479e-05,1.9050854e-05
974,1.8915563e-05,1.8509314e-05,1.8739443e-05,1.9350711e-05,1.8803697e-05,1.8801893e-05,1.9114541e-05,1.8238577e-05,1.875437e-05,1.9039471e-05
975,1.8906409e-05,1.8500205e-05,1.873081e-05,1.93384e-05,1.8795217e-05,1.8792345e-05,1.910374e-05,1.8231136e-05,1.8743953e-05,1.9028006e-05
976,1.8897359e-05,1.8491442e-05,1.8722216e-05,1.9326164e-05,1.878669e-05,1.8782826e-05,1.9092833e-05,1.8223882e-05,1.8733523e-05,1.9016532e-05
977,1.8888295e-05,1.8481973e-05,1.8713596e-05,1.9313997e-05,1.877822e-05,1.8773295e-05,1.9081854e-05,1.8216599e-05,1.8723189e-05,1.9004981e-05
978,1.8879353e-05,1.8472903e-05,1.8705101e-05,1.9301919e-05,1.8769828e-05,1.8763913e-05,1.9071063e-05,1.8209277e-05,1.8712979e-05,1.899341e-05
979,1.8870458e-05,1.8463892e-05,1.8696675e-05,1.9289935e-05,1.8761455e-05,1.8754443e-05,1.9060386e-05,1.8201994e-05,1.8702838e-05,1.898211e-05
980,1.8861534e-05,1.8455494e-05,1.8688179e-05,1.9278075e-05,1.8753126e-05,1.8745235e-05,1.9049736e-05,1.8194698e-05,1.8692679e-05,1.897053e-05
981,1.885266e-05,1.844738e-05,1.8679766e-05,1.9266183e-05,1.874476e-05,1.8736037e-05,1.9038944e-05,1.8187577e-05,1.8682646e-05,1.8959465e-05
982,1.8843806e-05,1.8439041e-05,1.8671333e-05,1.9254408e-05,1.8736453e-05,1.8726787e-05,1.9028264e-05,1.8180397e-05,1.8672581e-05,1.8948009e-05
983,1.8834999e-05,1.843056e-05,1.8662955e-05,1.9242618e-05,1.8728213e-05,1.8717705e-05,1.9017862e-05,1.8173283e-05,1.866263e-05,1.8936604e-05
984,1.882629e-05,1.842066e-05,1.8654604e-05,1.9230867e-05,1.8719978e-05,1.8708606e-05,1.9007486e-05,1.8166123e-05,1.8652692e-05,1.892553e-05
985,1.8817593e-05,1.8411192e-05,1.8646318e-05,1.9218887e-05,1.8711746e-05,1.8699648e-05,1.8997045e-05,1.815913e-05,1.8642817e-05,1.8914292e-05
986,1.8808974e-05,1.8402465e-05,1.8638111e-05,1.9207138e-05,1.8703626e-05,1.8690718e-05,1.8986755e-05,1.8152046e-05,1.8633033e-05,1.8903447e-05
987,1.880026e-05,1.8393914e-05,1.8629908e-05,1.9195413e-05,1.8695531e-05,1.8681865e-05,1.8976592e-05,1.8145001e-05,1.8623356e-05,1.8892493e-05
988,1.8791565e-05,1.8385523e-05,1.8621788e-05,1.918363e-05,1.8687439e-05,1.8672996e-05,1.8966439e-05,1.813798e-05,1.861362e-05,1.8881647e-05
989,1.8782966e-05,1.8377888e-05,1.8613697e-05,1.9172086e-05,1.8679395e-05,1.8664208e-05,1.8956274e-05,1.8130977e-05,1.860392e-05,1.8870649e-05
990,1.8774328e-05,1.8370934e-05,1.8605659e-05,1.916064e-05,1.8671282e-05,1.8655526e-05,1.8946033e-05,1.8124087e-05,1.8594255e-05,1.8859748e-05
991,1.8765782e-05,1.83641e-05,1.8597624e-05,1.914917e-05,1.866333e-05,1.8646922e-05,1.8935785e-05,1.8117134e-05,1.8584715e-05,1.8849012e-05
992,1.8757255e-05,1.8353461e-05,1.858958e-05,1.9137811e-05,1.8655373e-05,1.863832e-05,1.8925663e-05,1.8110262e-05,1.8575243e-05,1.8838029e-05
993,1.8748711e-05,1.8343708e-05,1.8581597e-05,1.9126572e-05,1.8647435e-05,1.8629804e-05,1.8915682e-05,1.8103383e-05,1.8565774e-05,1.8827375e-05
994,1.874027e-05,1.8338418e-05,1.8573664e-05,1.9115298e-05,1.8639534e-05,1.8621307e-05,1.8905546e-05,1.8096576e-05,1.8556448e-05,1.8816536e-05
995,1.8731862e-05,1.8332092e-05,1.8565763e-05,1.9104184e-05,1.8631745e-05,1.861283e-05,1.8895476e-05,1.8089799e-05,1.8547189e-05,1.8805868e-05
996,1.8723451e-05,1.8325143e-05,1.8557901e-05,1.9093279e-05,1.8623932e-05,1.8604384e-05,1.8885527e-05,1.8082916e-05,1.8537932e-05,1.8795383e-05
997,1.8715164e-05,1.831358e-05,1.8550125e-05,1.9082216e-05,1.8616143e-05,1.859599e-05,1.8875624e-05,1.8076189e-05,1.8528634e-05,1.87847e-05
998,1.870685e-05,1.8302706e-05,1.8542383e-05,1.907145e-05,1.8608436e-05,1.8587634e-05,1.8865652e-05,1.8069528e-05,1.8518998e-05,1.8774266e-05
999,1.8698593e-05,1.8295439e-05,1.8534683e-05,1.906072e-05,1.8600731e-05,1.8579332e-05,1.8855535e-05,1.8062927e-05,1.8509694e-05,1.8763985e-05
1000,1.8690447e-05,1.828955e-05,1.8527011e-05,1.9050152e-05,1.8593097e-05,1.8571074e-05,1.8845427e-05,1.8056326e-05,1.8500245e-05,1.875382e-05
1001,0.0005402211,0.00042674405,0.00034589897,0.0005851196,0.00031037664,0.0003825989,0.0005108185,0.000469433,0.00041209377,0.00043397973
1002,5.8991922e-05,4.3050586e-05,4.2772e-05,4.3235566e-05,0.000104257895,4.5958222e-05,5.900087e-05,7.650032e-05,6.3770436e-05,4.6467718e-05
1003,0.00014260985,0.00016652202,0.00018139805,0.00016962354,9.999094e-05,0.00014634359,0.00013529164,0.00014808058,0.00017269648,0.00013443202
1004,0.00026601335,0.0002575782,0.00020515098,0.00033915392,0.00018702554,0.00021703803,0.00028252247,0.0002469016,0.00025394186,0.00027353564
1005,0.00022787575,0.00013330854,0.00011728692,0.00026650226,0.00016279882,0.00016615354,0.00024508173,0.00020289459,0.00015478337,0.00017250326
1006,0.0001269292,4.650766e-05,7.4486714e-05,0.000110617555,6.8695386e-05,9.469397e-05,0.000121696365,0.00012071278,6.705788e-05,5.427065e-05
1007,8.8571614e-05,5.6217737e-05,8.103213e-05,3.444444e-05,4.2301654e-05,6.125365e-05,6.440537e-05,7.126719e-05,6.690042e-05,3.2681342e-05
1008,9.449005e-05,0.000113455906,9.188152e-05,8.732833e-05,7.6512144e-05,6.4552165e-05,8.18111e-05,7.3013274e-05,0.00010149297,8.366468e-05
1009,0.00010714174,0.00014270961,8.4175e-05,0.00017136493,9.4661475e-05,8.4963656e-05,0.00011412034,9.444906e-05,0.0001236003,0.00013798772
1010,0.000104664054,0.00010681317,7.767748e-05,0.00016619978,7.821164e-05,0.00010021855,0.00011935038,0.00010554964,0.000107268286,0.00013152885
1011,8.799789e-05,5.2094292e-05,6.875985e-05,9.821131e-05,5.59499e-05,9.202109e-05,9.471798e-05,9.956135e-05,6.986991e-05,7.9462785e-05
1012,7.358414e-05,2.7290087e-05,5.2359283e-05,4.9595266e-05,4.7461872e-05,6.0990693e-05,6.273428e-05,8.5854736e-05,5.001657e-05,3.5626086e-05
1013,7.118601e-05,3.9205384e-05,4.279478e-05,4.70691e-05,5.0718176e-05,3.2711505e-05,5.1822197e-05,7.340142e-05,5.5097767e-05,2.6730695e-05
1014,7.107445e-05,6.652648e-05,4.6502722e-05,7.0255985e-05,5.566013e-05,3.1267653e-05,6.333458e-05,6.0394865e-05,6.7321074e-05,4.8881415e-05
1015,6.4852095e-05,7.71599e-05,5.578e-05,8.97193e-05,5.0648137e-05,5.2770596e-05,7.558183e-05,4.983785e-05,6.856716e-05,7.595267e-05
1016,5.5546483e-05,6.121124e-05,5.7090227e-05,8.622873e-05,3.923395e-05,6.880861e-05,7.194024e-05,4.6607427e-05,6.1605315e-05,7.6892815e-05
1017,4.7642643e-05,3.6565718e-05,4.8141374e-05,6.484368e-05,3.4828925e-05,6.019647e-05,5.463059e-05,5.073966e-05,5.2697815e-05,5.0806426e-05
1018,4.382448e-05,2.8284652e-05,3.5888406e-05,4.2385036e-05,3.9153267e-05,3.89294e-05,3.8447917e-05,5.342225e-05,4.0872415e-05,2.6346079e-05
1019,4.5354413e-05,3.7915677e-05,2.909876e-05,3.477661e-05,4.1619678e-05,2.6480986e-05,3.4979937e-05,4.9107242e-05,3.4775643e-05,2.3353135e-05
1020,4.9549126e-05,4.7847258e-05,3.185019e-05,4.302392e-05,3.7825765e-05,2.8997325e-05,4.293483e-05,4.163058e-05,3.7526912e-05,3.6672805e-05
1021,5.056748e-05,4.5850815e-05,3.92528e-05,5.419765e-05,3.2753887e-05,3.8705533e-05,5.1600986e-05,3.7591228e-05,4.0551582e-05,4.9710517e-05
1022,4.5980498e-05,3.5309313e-05,4.116739e-05,5.48309e-05,2.8623102e-05,4.3053617e-05,5.1433046e-05,3.7704925e-05,3.98836e-05,4.9748385e-05
1023,3.7967853e-05,2.6706733e-05,3.4795434e-05,4.5208093e-05,2.6845475e-05,3.7745267e-05,4.18452e-05,3.9094444e-05,3.643691e-05,3.8515846e-05
1024,3.1977426e-05,2.5948524e-05,2.6984626e-05,3.396808e-05,2.9622153e-05,2.9124692e-05,3.0453799e-05,3.7450744e-05,3.2872114e-05,2.676585e-05
1025,3.0068539e-05,3.117438e-05,2.4277171e-05,2.9959188e-05,3.394507e-05,2.4745132e-05,2.5258641e-05,3.2454383e-05,3.179725e-05,2.2929044e-05
1026,3.147554e-05,3.5689172e-05,2.6628642e-05,3.4341097e-05,3.3496595e-05,2.5626745e-05,2.7830432e-05,2.789617e-05,3.253742e-05,2.7067374e-05
1027,3.44652e-05,3.4665383e-05,2.9986093e-05,3.9545263e-05,2.7910717e-05,2.8413117e-05,3.3295e-05,2.6610913e-05,3.1413205e-05,3.3440236e-05
1028,3.594016e-05,2.9028e-05,3.0511294e-05,3.784628e-05,2.2470376e-05,3.0498868e-05,3.609358e-05,2.8163322e-05,2.8048202e-05,3.4888842e-05
1029,3.27453e-05,2.386911e-05,2.7627764e-05,3.074438e-05,2.1439473e-05,3.037274e-05,3.390378e-05,3.0696952e-05,2.5347783e-05,2.9950794e-05
1030,2.6718835e-05,2.307764e-05,2.410364e-05,2.534721e-05,2.4130406e-05,2.7286034e-05,2.8687951e-05,3.101684e-05,2.4868821e-05,2.374273e-05
1031,2.3185854e-05,2.5668276e-05,2.2451202e-05,2.5630285e-05,2.688387e-05,2.320735e-05,2.425334e-05,2.7245223e-05,2.5658592e-05,2.1490261e-05
1032,2.4250301e-05,2.738525e-05,2.2995653e-05,2.9742092e-05,2.6970585e-05,2.1054853e-05,2.3006654e-05,2.2764823e-05,2.6466934e-05,2.3710836e-05
1033,2.7351398e-05,2.5659116e-05,2.4216311e-05,3.2596326e-05,2.4028688e-05,2.222558e-05,2.4485262e-05,2.1577953e-05,2.6446854e-05,2.6941907e-05
1034,2.8495317e-05,2.2412041e-05,2.462294e-05,3.0378927e-05,2.0906802e-05,2.4863211e-05,2.6250296e-05,2.3435388e-05,2.538711e-05,2.7474924e-05
1035,2.6998585e-05,2.11174e-05,2.3708388e-05,2.4887984e-05,2.0374719e-05,2.5423327e-05,2.631851e-05,2.562812e-05,2.3767916e-05,2.4725505e-05
1036,2.4829966e-05,2.235444e-05,2.1907492e-05,2.1403848e-05,2.1946742e-05,2.3145101e-05,2.4887828e-05,2.589832e-05,2.2555234e-05,2.1278396e-05
1037,2.3488234e-05,2.3716293e-05,2.059291e-05,2.289255e-05,2.3047443e-05,2.0671072e-05,2.3467082e-05,2.4115157e-05,2.2188106e-05,1.9980569e-05
1038,2.2984685e-05,2.3212353e-05,2.0808911e-05,2.6420694e-05,2.2646876e-05,2.028208e-05,2.2862769e-05,2.1742915e-05,2.256863e-05,2.1510336e-05
1039,2.2746888e-05,2.1538905e-05,2.1930657e-05,2.6867612e-05,2.1491855e-05,2.137038e-05,2.2451159e-05,2.0513635e-05,2.287285e-05,2.3615712e-05
1040,2.2524311e-05,2.0565385e-05,2.2387592e-05,2.3566161e-05,2.0337658e-05,2.2002898e-05,2.186287e-05,2.0885156e-05,2.2382215e-05,2.3617959e-05
1041,2.2290007e-05,2.0670937e-05,2.1197473e-05,2.0460484e-05,1.9796622e-05,2.146467e-05,2.1335796e-05,2.1791544e-05,2.098555e-05,2.1464319e-05
1042,2.1913438e-05,2.0775613e-05,1.968477e-05,2.0532492e-05,2.0218511e-05,2.0486548e-05,2.1325428e-05,2.1792235e-05,1.9660189e-05,1.9508065e-05
1043,2.139188e-05,2.0299403e-05,1.9522475e-05,2.27263e-05,2.0756117e-05,1.985979e-05,2.1715969e-05,2.0839743e-05,1.9769355e-05,1.9461193e-05
1044,2.1049267e-05,1.9831765e-05,2.038199e-05,2.3777342e-05,2.05035e-05,1.987052e-05,2.1906719e-05,1.9990235e-05,2.0985706e-05,2.0842705e-05
