,gender,iteration,loss,elapsed_time,steps,steps interval
517,female,3645,2.5166957e-05,600.1557583808899,190,450
518,female,3632,6.592684e-05,600.1151661872864,195,450
519,female,3651,1.9405665e-05,600.143533706665,200,450
520,female,3641,2.2469023e-05,600.1353158950806,205,450
521,female,3651,3.110768e-05,600.1419486999512,210,450
522,female,3643,3.132877e-05,600.1360385417938,215,450
523,female,3645,3.402031e-05,600.0036404132843,220,450
524,female,3647,2.8755316e-05,600.1354072093964,225,450
525,female,3624,0.0001406217,600.0404486656189,230,450
526,female,3647,3.2421605e-05,600.1100993156433,235,450
527,female,3643,2.7011467e-05,600.0484671592712,240,450
528,female,3601,0.0022695428,600.0586922168732,245,450
529,female,3636,3.7851947e-05,600.1529331207275,250,450
530,female,3647,2.5904483e-05,600.086701631546,255,450
531,female,3649,2.426216e-05,600.1150817871094,260,450
532,female,3651,2.1870006e-05,600.0925316810608,265,450
533,female,3649,3.0132987e-05,600.1157598495483,270,450
534,female,3646,1.9408659e-05,600.1113467216492,275,450
535,female,3648,2.6634067e-05,600.0193290710449,280,450
536,female,3649,2.8138264e-05,600.0326390266418,285,450
537,female,3646,2.3861397e-05,600.09321641922,290,450
538,female,3648,2.3428276e-05,600.0173268318176,295,450
539,female,3646,2.075289e-05,600.0923998355865,300,450
540,female,3652,2.819029e-05,600.0884685516357,5,500
541,female,3641,2.3243249e-05,600.1550776958466,10,500
542,female,3642,1.9819485e-05,600.1021063327789,15,500
543,female,3645,2.0411493e-05,600.1069736480713,20,500
544,female,3638,1.9143197e-05,600.1082289218903,25,500
545,female,3637,1.6899983e-05,600.0482311248779,30,500
546,female,3643,1.6265116e-05,600.134176492691,35,500
547,female,3648,1.6049064e-05,600.0649926662445,40,500
548,female,3642,1.5920043e-05,600.010947227478,45,500
549,female,3648,1.567546e-05,600.0274648666382,50,500
550,female,3643,1.5740385e-05,600.0757067203522,55,500
551,female,3650,1.5835705e-05,600.1526463031769,60,500
552,female,3642,1.5489903e-05,600.024492263794,65,500
553,female,3648,1.5401905e-05,600.1199154853821,70,500
554,female,3633,1.6474514e-05,600.0914995670319,75,500
555,female,3648,1.5342333e-05,600.025801897049,80,500
556,female,3641,1.5445043e-05,600.0442309379578,85,500
557,female,3639,1.5529304e-05,600.0790843963623,90,500
558,female,3648,1.5509773e-05,600.167181968689,95,500
559,female,3640,1.5758149e-05,600.0779142379761,100,500
560,female,3649,1.5525482e-05,600.0526893138885,105,500
561,female,3640,1.5586369e-05,600.124124288559,110,500
562,female,3643,1.5584268e-05,600.0082359313965,115,500
563,female,3650,1.5590222e-05,600.0085208415985,120,500
564,female,3650,1.5423318e-05,600.1392123699188,125,500
565,female,3646,1.549795e-05,600.0372335910797,130,500
566,female,3643,1.5482197e-05,600.1412024497986,135,500
567,female,3639,1.5154786e-05,600.092565536499,140,500
568,female,3650,1.5544996e-05,600.0746765136719,145,500
569,female,3647,1.5662834e-05,600.1569588184357,150,500
570,female,3648,1.5280362e-05,600.0654349327087,155,500
571,female,3647,1.5249953e-05,600.0252542495728,160,500
572,female,3646,1.5456742e-05,600.0724804401398,165,500
573,female,3636,1.5545398e-05,600.04736328125,170,500
574,female,3649,1.5354468e-05,600.0465605258942,175,500
575,female,3650,1.5735597e-05,600.1181471347809,180,500
576,female,3649,1.5115822e-05,600.0899503231049,185,500
577,female,3654,1.5518997e-05,600.09050989151,190,500
578,female,3650,1.5409561e-05,600.0209174156189,195,500
579,female,3646,1.5387937e-05,600.1150119304657,200,500
580,female,3646,1.6111098e-05,600.1657567024231,205,500
581,female,3654,1.5552374e-05,600.0507793426514,210,500
582,female,3652,1.5982117e-05,600.0613169670105,215,500
583,female,3648,1.5794822e-05,600.1487429141998,220,500
584,female,3650,1.5347803e-05,600.0344703197479,225,500
585,female,3646,1.5746944e-05,600.1050000190735,230,500
586,female,3649,1.5978934e-05,600.0189821720123,235,500
587,female,3642,1.5186607e-05,600.091766834259,240,500
588,female,3634,1.5469395e-05,600.1392290592194,245,500
589,female,3646,1.5417527e-05,600.0370273590088,250,500
590,female,3650,1.6009748e-05,600.0669887065887,255,500
591,female,3639,1.5512853e-05,600.0857336521149,260,500
592,female,3649,1.5606136e-05,600.0910332202911,265,500
593,female,3650,1.5495374e-05,600.021332025528,270,500
594,female,3649,1.5619316e-05,600.0660312175751,275,500
595,female,3649,1.5478123e-05,600.0548822879791,280,500
596,female,3622,1.5300164e-05,600.1325995922089,285,500
597,female,3608,1.604185e-05,600.0981123447418,290,500
598,female,3632,1.5507849e-05,600.0424146652222,295,500
599,female,3637,1.5403286e-05,600.0242674350739,300,500
