,gender,iteration,loss,elapsed_time
189,male,3575,6.0397928e-05,600.1495282649994
190,male,3571,6.049651e-05,600.082227230072
191,male,3574,5.965415e-05,600.0561096668243
192,male,3573,5.9494163e-05,600.1177377700806
193,male,3574,6.0723054e-05,600.1531295776367
194,male,3574,5.9770504e-05,600.0487771034241
195,male,3571,5.970047e-05,600.1135139465332
196,male,3573,6.327488e-05,600.0617084503174
197,male,3575,5.9283248e-05,600.1395626068115
198,male,3575,5.8132115e-05,600.0168881416321
199,male,3574,5.8656937e-05,600.1585240364075
200,male,3572,5.8025835e-05,600.0775184631348
201,male,3575,5.9231854e-05,600.1206455230713
202,male,3574,5.7312354e-05,600.0012502670288
203,male,3570,5.5959892e-05,600.0087556838989
204,male,3575,5.5428354e-05,600.0792527198792
205,male,3574,5.555281e-05,600.0548129081726
206,male,3574,5.5389337e-05,600.1155335903168
207,male,3573,5.5603057e-05,600.0130715370178
208,male,3573,5.5970664e-05,600.0603654384613
209,male,3574,5.4185108e-05,600.004873752594
210,male,3574,5.4174754e-05,600.1642944812775
211,male,3575,5.4288565e-05,600.0492029190063
212,male,3574,5.425913e-05,600.0121078491211
213,male,3574,5.4317974e-05,600.0148501396179
214,male,3573,5.410334e-05,600.099725484848
215,male,3574,5.4019947e-05,600.0292086601257
216,male,3574,5.4798453e-05,600.1299946308136
217,male,3574,5.419652e-05,600.1661972999573
218,male,3573,5.342548e-05,600.0465271472931
219,male,3575,5.398054e-05,600.147253036499
220,male,3573,5.4118518e-05,600.1486461162567
221,male,3575,5.4058157e-05,600.1570765972137
222,male,3573,5.3602314e-05,600.0370788574219
223,male,3576,5.374215e-05,600.0175492763519
224,male,3574,5.366603e-05,600.068058013916
225,male,3573,5.3426465e-05,600.1200695037842
226,male,3573,5.4045573e-05,600.1435744762421
227,male,3572,5.311653e-05,600.0464301109314
228,male,3573,5.322726e-05,600.0491254329681
229,male,3575,5.3671596e-05,600.0352213382721
230,male,3575,5.278925e-05,600.1477615833282
231,male,3573,5.2971645e-05,600.1158828735352
232,male,3573,5.2272087e-05,600.0173318386078
233,male,3573,5.299969e-05,600.0809323787689
234,male,3575,5.205655e-05,600.149085521698
235,male,3574,5.2280557e-05,600.1416563987732
236,male,3573,5.230959e-05,600.0318245887756
237,male,3573,5.181307e-05,600.0398399829865
238,male,3573,5.3008625e-05,600.0014653205872
239,male,3573,5.2695963e-05,600.1140558719635
240,male,3573,5.3611806e-05,600.1256678104401
241,male,3572,5.290745e-05,600.0096619129181
242,male,3574,5.170625e-05,600.0369250774384
243,male,3573,5.25153e-05,600.1606919765472
244,male,3572,5.244489e-05,600.0069155693054
245,male,3572,5.3865264e-05,600.0976705551147
246,male,3573,5.2140895e-05,600.0220561027527
247,male,3573,5.3832235e-05,600.13916015625
248,male,3574,5.131951e-05,600.1352334022522
249,male,3574,5.1092793e-05,600.1121759414673
250,male,3573,5.0952898e-05,600.0287749767303
251,male,3572,5.150134e-05,600.0330474376678
252,male,3574,5.0636267e-05,600.123941898346
253,male,3574,5.0426206e-05,600.1543800830841
254,male,3573,5.0746632e-05,600.1378834247589
255,male,3574,5.0623166e-05,600.0318319797516
256,male,3573,5.0368006e-05,600.0895071029663
257,male,3574,5.057406e-05,600.1569638252258
258,male,3573,5.0416184e-05,600.0074489116669
259,male,3572,5.035985e-05,600.0971856117249
260,male,3572,5.046727e-05,600.0038187503815
261,male,3573,5.0447277e-05,600.1022350788116
262,male,3573,5.1759802e-05,600.0207245349884
263,male,3574,4.998128e-05,600.0533888339996
264,male,3574,4.9759055e-05,600.139078617096
265,male,3574,4.9633243e-05,600.0532538890839
266,male,3573,4.969747e-05,600.0818376541138
267,male,3574,4.9448416e-05,600.1040642261505
268,male,3572,5.0501407e-05,600.0456593036652
269,male,3574,4.9790506e-05,600.1472244262695
270,male,3572,5.0497285e-05,600.0508391857147
271,male,3575,5.037825e-05,600.1443779468536
272,male,3573,4.7874863e-05,600.0609965324402
273,male,3573,4.8241876e-05,600.1007835865021
274,male,3572,4.7834e-05,600.0617053508759
275,male,3574,4.8153044e-05,600.1036968231201
276,male,3573,4.8091384e-05,600.0730798244476
277,male,3575,4.8039205e-05,600.1197671890259
278,male,3572,4.778418e-05,600.1224367618561
279,male,3575,4.786952e-05,600.1282272338867
280,male,3574,4.8477596e-05,600.1309993267059
281,male,3574,4.6478566e-05,600.167888879776
282,male,3575,4.6637193e-05,600.0562946796417
283,male,3573,4.6675086e-05,600.0391964912415
284,male,3572,4.6997306e-05,600.0755531787872
285,male,3572,4.7382186e-05,600.0617790222168
286,male,3574,4.7105827e-05,600.0790581703186
287,male,3573,4.7362824e-05,600.0279169082642
288,male,3571,4.679223e-05,600.085604429245
289,male,3574,4.7122674e-05,600.1018648147583
290,female,3647,0.00048483652,600.0639207363129
291,female,3637,0.00047409028,600.0033967494965
292,female,3650,0.00042724784,600.1633112430573
293,female,3647,0.00041754698,600.1102404594421
294,female,3646,0.00039988497,600.0592694282532
295,female,3643,0.00039563456,600.0869143009186
296,female,3652,0.00037522695,600.1266794204712
297,female,3649,0.00034973357,600.1580498218536
298,female,3647,0.00032591756,600.0204441547394
299,female,3646,0.00032364632,600.076406955719
300,female,3646,0.00024685578,600.1567897796631
301,female,3648,0.00023909801,600.0633075237274
302,female,3641,0.00020316232,600.0599229335785
303,female,3652,0.00019895646,600.152538061142
304,female,3648,0.00019893785,600.1541478633881
305,female,3641,0.00019760709,600.166163444519
306,female,3647,0.00019769021,600.0635192394257
307,female,3650,0.00019467462,600.0291876792908
308,female,3649,0.00018531892,600.1631774902344
309,female,3648,0.0001834,600.1065592765808
310,female,3650,0.00018002816,600.0755054950714
311,female,3648,0.00017968996,600.1491918563843
312,female,3647,0.00017231275,600.0329127311707
313,female,3647,0.00017213545,600.1487114429474
314,female,3651,0.00017199304,600.0471940040588
315,female,3647,0.00017156659,600.1647624969482
316,female,3648,0.00016817475,600.1452429294586
317,female,3649,0.00015326362,600.143319606781
318,female,3651,0.00015066814,600.1393320560455
319,female,3650,0.00014994,600.1254286766052
320,female,3648,0.00014935111,600.0248415470123
321,female,3645,0.00014864668,600.015951871872
322,female,3649,0.00014612594,600.1465499401093
323,female,3652,0.00013181739,600.1377203464508
324,female,3647,0.00013220697,600.1089746952057
325,female,3642,0.00012767082,600.0226118564606
326,female,3646,0.00012750381,600.1278774738312
327,female,3640,0.00012572366,600.0017368793488
328,female,3641,0.00012485121,600.0224335193634
329,female,3649,0.00012391075,600.0007476806641
330,female,3649,0.00011550363,600.0191431045532
331,female,3644,0.00011657151,600.116219997406
332,female,3645,0.00011207717,600.0302815437317
333,female,3647,0.00011123754,600.1020770072937
334,female,3645,0.00011021858,600.0125885009766
335,female,3640,0.000110717374,600.0256843566895
336,female,3646,0.00010807517,600.1368334293365
337,female,3642,0.000107346,600.1029932498932
338,female,3642,0.0001059888,600.1351113319397
339,female,3650,0.000105611754,600.0263295173645
340,female,3646,0.00010265574,600.1033716201782
341,female,3642,0.00010246871,600.1399018764496
342,female,3644,9.621444e-05,600.0089068412781
343,female,3643,9.5601805e-05,600.1081116199493
344,female,3642,9.517944e-05,600.1042284965515
345,female,3647,9.549085e-05,600.0476067066193
346,female,3643,8.990738e-05,600.005930185318
347,female,3648,8.9891546e-05,600.0694925785065
348,female,3636,9.060766e-05,600.1358506679535
349,female,3643,8.966128e-05,600.074670791626
350,female,3644,8.81083e-05,600.0635569095612
351,female,3638,8.654957e-05,600.1335744857788
352,female,3642,8.628794e-05,600.089602470398
353,female,3647,8.588109e-05,600.0664405822754
354,female,3649,8.388973e-05,600.0906245708466
355,female,3647,8.2686005e-05,600.0554385185242
356,female,3648,8.254242e-05,600.1236357688904
357,female,3650,8.39547e-05,600.0358142852783
358,female,3647,8.322171e-05,600.0328314304352
359,female,3646,8.299769e-05,600.0548305511475
360,female,3646,8.297704e-05,600.1612780094147
361,female,3649,8.1521765e-05,600.0684766769409
362,female,3646,8.154706e-05,600.0721440315247
363,female,3642,8.096815e-05,600.058251619339
364,female,3647,8.340551e-05,600.0755121707916
365,female,3643,7.920981e-05,600.1058793067932
366,female,3644,7.7378274e-05,600.049154996872
367,female,3645,7.7233155e-05,600.0782668590546
368,female,3645,7.727041e-05,600.0011806488037
369,female,3642,7.664357e-05,600.0558567047119
370,female,3650,7.678782e-05,600.1481306552887
371,female,3642,7.5932745e-05,600.1393964290619
372,female,3648,7.607814e-05,600.0343046188354
373,female,3650,7.648312e-05,600.0656390190125
374,female,3646,7.6156226e-05,600.0039007663727
375,female,3650,7.5028714e-05,600.108127117157
376,female,3649,7.5479285e-05,600.1599562168121
377,female,3652,7.492243e-05,600.067281961441
378,female,3650,7.5032156e-05,600.1475918292999
379,female,3649,7.48429e-05,600.0100803375244
380,female,3649,7.472103e-05,600.1423072814941
381,female,3641,7.477068e-05,600.0054488182068
382,female,3643,7.4316005e-05,600.0189845561981
383,female,3649,7.454009e-05,600.0208516120911
384,female,3647,7.4703064e-05,600.0462303161621
385,female,3648,7.401995e-05,600.0433948040009
386,female,3646,7.375007e-05,600.0382061004639
387,female,3645,7.385107e-05,600.0694615840912
388,female,3652,7.250816e-05,600.1315305233002
389,female,3649,7.8769095e-05,600.1050684452057
390,female,3641,7.1935734e-05,600.0394124984741
391,female,3647,7.172429e-05,600.1094217300415
392,female,3646,7.488887e-05,600.0640223026276
393,female,3648,7.343899e-05,600.0858507156372
394,female,3650,7.0099246e-05,600.0236117839813
395,female,3648,7.0311144e-05,600.0956845283508
396,female,3642,7.0281705e-05,600.142388343811
397,female,3645,7.023537e-05,600.0434954166412
398,female,3647,6.980473e-05,600.0116460323334
399,female,3648,6.949535e-05,600.125785112381
400,female,3547,6.998282e-05,600.1449077129364
401,female,3467,7.000637e-05,600.0605416297913
402,female,3491,6.948352e-05,600.1468365192413
403,female,3543,7.0192495e-05,600.0388214588165
404,female,3558,6.9043424e-05,600.1324791908264
405,female,3646,6.8307534e-05,600.1501793861389
406,female,3467,6.835812e-05,600.1562163829803
407,female,3646,6.719318e-05,600.1004784107208
408,female,3644,6.721333e-05,600.0042312145233
409,female,3650,6.672025e-05,600.0810570716858
410,female,3638,6.5838445e-05,600.0447945594788
411,female,3643,6.542645e-05,600.07324385643
412,female,3641,6.544519e-05,600.1163668632507
413,female,3644,6.5089e-05,600.1095194816589
414,female,3648,6.52304e-05,600.0973801612854
415,female,3649,6.501153e-05,600.0665283203125
416,female,3649,6.418623e-05,600.0542695522308
417,female,3654,6.519357e-05,600.052750825882
418,female,3645,6.412341e-05,600.091899394989
419,female,3647,6.390621e-05,600.1552436351776
420,female,3647,6.382521e-05,600.0984995365143
421,female,3651,6.272514e-05,600.0365614891052
422,female,3648,6.3394255e-05,600.0625824928284
423,female,3638,6.4262545e-05,600.1340296268463
424,female,3645,6.3264175e-05,600.1493940353394
425,female,3646,6.4708525e-05,600.0842132568359
426,female,3647,6.187606e-05,600.0153179168701
427,female,3648,6.1294224e-05,600.0698823928833
428,female,3650,6.142333e-05,600.1441440582275
429,female,3649,6.168982e-05,600.0097188949585
430,female,3647,6.287474e-05,600.0486860275269
431,female,3650,6.159331e-05,600.1262481212616
432,female,3646,6.151298e-05,600.1252229213715
433,female,3647,5.919401e-05,600.0366973876953
434,female,3648,5.7778543e-05,600.1487488746643
435,female,3650,5.824736e-05,600.148553609848
436,female,3648,5.779862e-05,600.0236995220184
437,female,3651,5.832992e-05,600.0778467655182
438,female,3650,5.7830945e-05,600.1130640506744
439,female,3644,5.6418008e-05,600.0024139881134
440,female,3643,5.5293764e-05,600.14439702034
441,female,3644,5.6895682e-05,600.1070952415466
442,female,3648,5.668857e-05,600.0828759670258
443,female,3649,5.6185036e-05,600.00945520401
444,female,3645,5.4040447e-05,600.0197064876556
445,female,3647,5.3724285e-05,600.0062003135681
446,female,3650,5.3724874e-05,600.1056468486786
447,female,3651,5.3880423e-05,600.1513621807098
448,female,3641,5.3759788e-05,600.0603218078613
449,female,3644,5.342391e-05,600.0592648983002
450,female,3646,5.3249638e-05,600.0745284557343
451,female,3648,5.285462e-05,600.1448283195496
452,female,3645,5.2554187e-05,600.1146581172943
453,female,3648,5.2739124e-05,600.0536322593689
454,female,3652,5.2607644e-05,600.0351719856262
455,female,3651,5.2822077e-05,600.1185209751129
456,female,3647,5.2663985e-05,600.0972762107849
457,female,3640,5.2499476e-05,600.0745480060577
458,female,3654,5.248005e-05,600.1406247615814
459,female,3645,5.2365238e-05,600.1409192085266
460,female,3649,5.2373733e-05,600.1431121826172
461,female,3642,5.2034316e-05,600.0011005401611
462,female,3649,5.1178195e-05,600.0594556331635
463,female,3650,5.095608e-05,600.046618938446
464,female,3643,5.0361938e-05,600.1395709514618
465,female,3642,4.951364e-05,600.0063650608063
466,female,3652,4.798403e-05,600.0945398807526
467,female,3643,4.8079597e-05,600.1557786464691
468,female,3649,4.8114693e-05,600.0775363445282
469,female,3649,4.8772545e-05,600.0651910305023
470,female,3650,4.795066e-05,600.0207810401917
471,female,3645,4.838103e-05,600.0853307247162
472,female,3640,4.8518148e-05,600.0164577960968
473,female,3647,4.8751113e-05,600.0197379589081
474,female,3652,4.8052592e-05,600.0635938644409
475,female,3644,4.8211565e-05,600.0925025939941
476,female,3651,4.930387e-05,600.1618545055389
477,female,3653,5.0293587e-05,600.1098048686981
478,female,3650,4.9211594e-05,600.0264182090759
479,female,3646,4.8026362e-05,600.0002679824829
480,female,3647,4.9028073e-05,600.0592083930969
481,female,3648,4.6611698e-05,600.073397397995
482,female,3647,4.5163524e-05,600.031729221344
483,female,3644,4.5248817e-05,600.1477885246277
484,female,3648,4.5428304e-05,600.0612442493439
485,female,3645,4.52424e-05,600.0437614917755
486,female,3646,4.4795874e-05,600.1114826202393
487,female,3646,4.670809e-05,600.0018179416656
488,female,3648,4.485076e-05,600.1486098766327
489,female,3652,4.4714674e-05,600.064056634903
490,female,3643,4.607754e-05,600.0461070537567
491,female,3645,4.5179306e-05,600.1213879585266
492,female,3648,4.5335688e-05,600.1516098976135
493,female,3650,4.496388e-05,600.0531294345856
494,female,3647,4.407637e-05,600.0243663787842
495,female,3647,4.5032997e-05,600.0802991390228
496,female,3648,4.3102787e-05,600.1334955692291
497,female,3649,4.257627e-05,600.0771567821503
498,female,3647,4.2702053e-05,600.0610361099243
499,female,3649,4.160343e-05,600.0045733451843
500,female,3648,4.181398e-05,600.095782995224
501,female,3647,4.1737592e-05,600.124258518219
502,female,3646,4.1517153e-05,600.0319979190826
503,female,3652,4.179257e-05,600.1403443813324
504,female,3648,4.0922852e-05,600.1497330665588
505,female,3650,4.0207102e-05,600.0227177143097
506,female,3645,4.048875e-05,600.001321554184
507,female,3644,4.0227893e-05,600.1165633201599
508,female,3638,4.021626e-05,600.0969662666321
509,female,3649,3.992026e-05,600.0344822406769
510,female,3645,4.3492997e-05,600.0163426399231
511,female,3647,3.981821e-05,600.1257646083832
512,female,3640,3.9926646e-05,600.0232408046722
513,female,3641,3.9674087e-05,600.0314545631409
514,female,3641,4.010246e-05,600.1058456897736
515,female,3651,3.9869938e-05,600.103199005127
516,female,3641,3.987689e-05,600.0608942508698
517,female,3648,3.943874e-05,600.0971386432648
518,female,3645,3.9343307e-05,600.0147542953491
519,female,3647,3.9678627e-05,600.1241104602814
520,female,3653,3.8945953e-05,600.06147813797
521,female,3649,3.8884315e-05,600.034264087677
522,female,3647,3.9016464e-05,600.0976235866547
523,female,3647,3.8990882e-05,600.0618526935577
524,female,3643,3.8832706e-05,600.0210084915161
525,female,3641,3.897236e-05,600.0101706981659
526,female,3647,3.8438666e-05,600.0255501270294
527,female,3651,3.8548016e-05,600.0036165714264
528,female,3648,3.834897e-05,600.0425899028778
529,female,3654,3.787293e-05,600.0718023777008
530,female,3650,3.8134436e-05,600.151123046875
531,female,3647,3.783996e-05,600.0261693000793
532,female,3650,3.795452e-05,600.1356031894684
533,female,3651,3.7834157e-05,600.0500147342682
534,female,3650,3.756066e-05,600.0366349220276
535,female,3643,3.6052556e-05,600.0605473518372
536,female,3650,3.559922e-05,600.0050914287567
537,female,3649,3.5790617e-05,600.0359852313995
538,female,3645,3.577966e-05,600.0189387798309
539,female,3645,3.55021e-05,600.1402752399445
540,female,3646,3.7063117e-05,600.0843677520752
541,female,3653,3.523335e-05,600.0600745677948
542,female,3648,3.5868416e-05,600.0626735687256
543,female,3653,3.4856566e-05,600.1278321743011
544,female,3653,3.4950415e-05,600.1194984912872
545,female,3546,3.555649e-05,600.0170743465424
546,female,3645,3.5435864e-05,600.0443558692932
547,female,3646,3.617829e-05,600.152586221695
548,female,3557,3.5690515e-05,600.040365934372
549,female,3583,3.5561876e-05,600.0929126739502
550,female,3647,3.619779e-05,600.1549470424652
551,female,3643,3.5332494e-05,600.1394257545471
552,female,3645,3.4452627e-05,600.0232574939728
553,female,3645,3.5119603e-05,600.1221203804016
554,female,3647,3.471658e-05,600.0603144168854
555,female,3649,3.52547e-05,600.0409724712372
556,female,3643,3.5496443e-05,600.157054901123
557,female,3648,3.6725745e-05,600.128294467926
558,female,3643,3.5198565e-05,600.0579099655151
559,female,3645,3.4708006e-05,600.063127040863
560,female,3649,3.598736e-05,600.0900774002075
561,female,3644,3.5343688e-05,600.0606732368469
562,female,3644,3.533272e-05,600.0969271659851
563,female,3651,3.6251477e-05,600.0825471878052
564,female,3651,3.57562e-05,600.1238975524902
565,female,3653,3.543397e-05,600.0494124889374
566,female,3651,3.657234e-05,600.1557171344757
567,female,3471,3.6552916e-05,600.130375623703
568,female,3534,3.6473943e-05,600.1515400409698
569,female,3544,3.5586763e-05,600.1085939407349
570,female,3645,3.492295e-05,600.1043546199799
571,female,3645,3.6169517e-05,600.0322389602661
572,female,3638,3.5212404e-05,600.0527055263519
573,female,3649,3.4688754e-05,600.0401096343994
574,female,3649,3.517669e-05,600.0645768642426
575,female,3643,3.4794422e-05,600.0427503585815
576,female,3648,3.4597055e-05,600.0179381370544
577,female,3644,3.4319877e-05,600.0855445861816
578,female,3643,3.530766e-05,600.1502163410187
579,female,3645,3.4762583e-05,600.0124709606171
